File: ./hwmcc13/single/bob12s04.aig
29387 50.00       
29388 49.00       
29389 50.00       
29390 49.00       
29391 50.00       
29392 51.00       
29393 50.00       
29394 50.00       
29395 49.00       
29396 49.00       
29397 49.00       
29398 50.00       
29399 50.00       
29400 50.00       
29401 51.00       
29402 50.00       
29403 50.00       
29404 49.00       
29405 50.00       
29406 48.00       
29407 49.00       
29408 50.00       
29409 49.00       
29410 50.00       
29411 50.00       
29412 50.00       
29413 51.00       
29414 50.00       
29415 51.00       
29416 49.00       
29417 49.00       
29418 50.00       
29419 48.00       
29420 49.00       
29421 49.00       
29422 48.00       
29423 49.00       
29424 50.00       
29425 51.00       
29426 50.00       
29427 51.00       
29428 49.00       
29429 50.00       
29430 50.00       
29431 49.00       
29432 51.00       
29433 50.00       
29434 49.00       
29435 49.00       
29436 50.00       
29437 50.00       
29438 49.00       
29439 49.00       
29440 50.00       
29441 50.00       
29442 49.00       
29443 48.00       
29444 49.00       
29445 50.00       
29446 50.00       
29447 49.00       
29448 49.00       
29449 50.00       
29450 50.00       
29451 51.00       
29452 49.00       
29453 48.00       
29454 50.00       
29455 49.00       
29456 49.00       
29457 49.00       
29458 49.00       
29459 49.00       
29460 49.00       
29461 49.00       
29462 49.00       
29463 51.00       
29464 51.00       
29465 49.00       
29466 50.00       
29467 50.00       
29468 49.00       
29469 51.00       
29470 49.00       
29471 49.00       
29472 49.00       
29473 49.00       
29474 49.00       
29475 49.00       
29476 48.00       
29477 49.00       
29478 48.00       
29479 51.00       
29480 50.00       
29481 50.00       
29482 48.00       
29483 47.00       
29484 50.00       
29485 48.00       
29486 50.00       
29487 49.00       
29488 50.00       
29489 49.00       
29490 50.00       
29491 49.00       
29492 48.00       
29493 49.00       
29494 48.00       
29495 50.00       
29496 49.00       
29497 50.00       
29498 49.00       
29499 50.00       
29500 51.00       
29501 50.00       
29502 51.00       
29503 49.00       
29504 49.00       
29505 49.00       
29506 49.00       
29507 50.00       
29508 49.00       
29509 49.00       
29510 49.00       
29511 49.00       
29512 49.00       
29513 49.00       
29514 51.00       
29515 50.00       
29516 49.00       
29517 48.00       
29518 50.00       
29519 49.00       
29520 50.00       
29521 50.00       
29522 49.00       
29523 49.00       
29524 50.00       
29525 50.00       
29526 49.00       
29527 49.00       
29528 51.00       
29529 48.00       
29530 51.00       
29531 50.00       
29532 50.00       
29533 50.00       
29534 50.00       
29535 49.00       
29536 50.00       
29537 49.00       
29538 50.00       
29539 50.00       
29540 49.00       
29541 50.00       
29542 50.00       
29543 50.00       
29544 49.00       
29545 51.00       
29546 50.00       
29547 49.00       
29548 49.00       
29549 49.00       
29550 49.00       
29551 51.00       
29552 48.00       
29553 51.00       
29554 51.00       
29555 50.00       
29556 50.00       
29557 49.00       
29558 49.00       
29559 48.00       
29560 49.00       
29561 51.00       
29562 50.00       
29563 49.00       
29564 50.00       
29565 50.00       
29566 49.00       
29567 48.00       
29568 50.00       
29569 49.00       
29570 49.00       
29571 50.00       
29572 49.00       
29573 50.00       
29574 49.00       
29575 49.00       
29576 50.00       
29577 49.00       
29578 50.00       
29579 48.00       
29580 50.00       
29581 50.00       
29582 49.00       
29583 48.00       
29584 49.00       
29585 50.00       
29586 48.00       
29587 49.00       
29588 49.00       
29589 50.00       
29590 49.00       
29591 50.00       
29592 49.00       
29593 52.00       
29594 50.00       
29595 51.00       
29596 48.00       
29597 50.00       
29598 49.00       
29599 49.00       
29600 49.00       
29601 50.00       
29602 47.00       
29603 51.00       
29604 50.00       
29605 48.00       
29606 48.00       
29607 49.00       
29608 50.00       
29609 48.00       
29610 51.00       
29611 49.00       
29612 50.00       
29613 49.00       
29614 49.00       
29615 49.00       
29616 50.00       
29617 50.00       
29618 50.00       
29619 49.00       
29620 50.00       
29621 50.00       
29622 50.00       
29623 50.00       
29624 49.00       
29625 50.00       
29626 48.00       
29627 48.00       
29628 49.00       
29629 50.00       
29630 50.00       
29631 51.00       
29632 51.00       
29633 49.00       
29634 50.00       
29635 50.00       
29636 49.00       
29637 48.00       
29638 49.00       
29639 49.00       
29640 50.00       
29641 51.00       
29642 49.00       
29643 49.00       
29644 49.00       
29645 50.00       
29646 49.00       
29647 49.00       
29648 50.00       
29649 49.00       
29650 48.00       
29651 49.00       
29652 48.00       
29653 49.00       
29654 49.00       
29655 50.00       
29656 51.00       
29657 50.00       
29658 49.00       
29659 50.00       
29660 49.00       
29661 51.00       
29662 49.00       
29663 48.00       
29664 48.00       
29665 50.00       
29666 50.00       
29667 50.00       
29668 50.00       
29669 48.00       
29670 50.00       
29671 49.00       
29672 50.00       
29673 49.00       
29674 49.00       
29675 50.00       
29676 50.00       
29677 49.00       
29678 50.00       
29679 49.00       
29680 51.00       
29681 51.00       
29682 48.00       
29683 48.00       
29684 50.00       
29685 50.00       
29686 49.00       
29687 49.00       
29688 49.00       
29689 49.00       
29690 50.00       
29691 51.00       
29692 49.00       
29693 49.00       
29694 49.00       
29695 48.00       
29696 50.00       
29697 50.00       
29698 49.00       
29699 50.00       
29700 50.00       
29701 49.00       
29702 49.00       
29703 48.00       
29704 50.00       
29705 50.00       
29706 50.00       
29707 50.00       
29708 49.00       
29709 50.00       
29710 49.00       
29711 48.00       
29712 49.00       
29713 50.00       
29714 49.00       
29715 49.00       
29716 49.00       
29717 51.00       
29718 49.00       
29719 49.00       
29720 51.00       
29721 51.00       
29722 50.00       
29723 50.00       
29724 49.00       
29725 51.00       
29726 50.00       
29727 49.00       
29728 49.00       
29729 48.00       
29730 49.00       
29731 50.00       
29732 49.00       
29733 48.00       
29734 50.00       
29735 50.00       
29736 49.00       
29737 49.00       
29738 50.00       
29739 48.00       
29740 51.00       
29741 50.00       
29742 50.00       
29743 49.00       
29744 49.00       
29745 49.00       
29746 49.00       
29747 49.00       
29748 48.00       
29749 48.00       
29750 48.00       
29751 49.00       
29752 48.00       
29753 50.00       
29754 50.00       
29755 49.00       
29756 51.00       
29757 48.00       
29758 50.00       
29759 49.00       
29760 49.00       
29761 49.00       
29762 50.00       
29763 49.00       
29764 49.00       
29765 50.00       
29766 48.00       
29767 50.00       
29768 50.00       
29769 48.00       
29770 49.00       
29771 48.00       
29772 50.00       
29773 49.00       
29774 48.00       
29775 50.00       
29776 48.00       
29777 50.00       
29778 48.00       
29779 50.00       
29780 49.00       
29781 50.00       
29782 49.00       
29783 51.00       
29784 49.00       
29785 48.00       
29786 50.00       
29787 50.00       
29788 50.00       
29789 50.00       
29790 49.00       
29791 48.00       
29792 49.00       
29793 49.00       
29794 49.00       
29795 48.00       
29796 49.00       
29797 51.00       
29798 49.00       
29799 49.00       
29800 49.00       
29801 49.00       
29802 50.00       
29803 50.00       
29804 49.00       
29805 49.00       
29806 49.00       
29807 51.00       
29808 50.00       
29809 48.00       
29810 50.00       
29811 49.00       
29812 49.00       
29813 49.00       
29814 48.00       
29815 50.00       
29816 49.00       
29817 48.00       
29818 50.00       
29819 51.00       
29820 50.00       
29821 49.00       
29822 50.00       
29823 49.00       
29824 49.00       
29825 49.00       
29826 50.00       
29827 50.00       
29828 49.00       
29829 48.00       
29830 50.00       
29831 50.00       
29832 49.00       
29833 49.00       
29834 49.00       
29835 50.00       
29836 50.00       
29837 50.00       
29838 49.00       
29839 49.00       
29840 49.00       
29841 51.00       
29842 51.00       
29843 49.00       
29844 49.00       
29845 50.00       
29846 48.00       
29847 50.00       
29848 50.00       
29849 51.00       
29850 50.00       
29851 49.00       
29852 50.00       
29853 50.00       
29854 51.00       
29855 50.00       
29856 50.00       
29857 49.00       
29858 49.00       
29859 50.00       
29860 51.00       
29861 51.00       
29862 50.00       
29863 50.00       
29864 50.00       
29865 50.00       
29866 50.00       
29867 49.00       
29868 49.00       
29869 48.00       
29870 50.00       
29871 49.00       
29872 48.00       
29873 50.00       
29874 49.00       
29875 49.00       
29876 51.00       
29877 50.00       
29878 49.00       
29879 50.00       
29880 50.00       
29881 51.00       
29882 50.00       
29883 49.00       
29884 49.00       
29885 50.00       
29886 49.00       
29887 51.00       
29888 49.00       
29889 51.00       
29890 50.00       
29891 50.00       
29892 50.00       
29893 49.00       
29894 49.00       
29895 49.00       
29896 49.00       
29897 50.00       
29898 49.00       
29899 48.00       
29900 50.00       
29901 49.00       
29902 50.00       
29903 50.00       
29904 48.00       
29905 50.00       
29906 49.00       
29907 50.00       
29908 48.00       
29909 50.00       
29910 49.00       
29911 48.00       
29912 52.00       
29913 50.00       
29914 50.00       
29915 51.00       
29916 50.00       
29917 49.00       
29918 50.00       
29919 49.00       
29920 50.00       
29921 50.00       
29922 52.00       
29923 49.00       
29924 50.00       
29925 51.00       
29926 48.00       
29927 50.00       
29928 48.00       
29929 49.00       
29930 49.00       
29931 49.00       
29932 48.00       
29933 49.00       
29934 50.00       
29935 49.00       
29936 49.00       
29937 48.00       
29938 49.00       
29939 50.00       
29940 51.00       
29941 49.00       
29942 50.00       
29943 50.00       
29944 50.00       
29945 50.00       
29946 49.00       
29947 50.00       
29948 49.00       
29949 50.00       
29950 49.00       
29951 50.00       
29952 48.00       
29953 50.00       
29954 51.00       
29955 49.00       
29956 50.00       
29957 49.00       
29958 50.00       
29959 48.00       
29960 50.00       
29961 49.00       
29962 49.00       
29963 51.00       
29964 49.00       
29965 50.00       
29966 49.00       
29967 51.00       
29968 50.00       
29969 49.00       
29970 51.00       
29971 49.00       
29972 49.00       
29973 49.00       
29974 49.00       
29975 50.00       
29976 49.00       
29977 49.00       
29978 50.00       
29979 50.00       
29980 50.00       
29981 50.00       
29982 49.00       
29983 50.00       
29984 50.00       
29985 50.00       
29986 49.00       
29987 50.00       
29988 49.00       
29989 48.00       
29990 50.00       
29991 49.00       
29992 50.00       
29993 51.00       
29994 49.00       
29995 51.00       
29996 49.00       
29997 49.00       
29998 50.00       
29999 50.00       
30000 49.00       
30001 49.00       
30002 50.00       
30003 51.00       
30004 49.00       
30005 50.00       
30006 51.00       
30007 49.00       
30008 49.00       
